fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
0.7030600937888388,-0.2292131267369922,0.4833938008902842,-0.8559052760891324,-0.10869174742333125,-2.001158439460031,-1.3544218109821953,0.1762751529482237,-0.28946608201052765,0.8326119102293515,0.42898766128561844
-0.7508408538016956,0.6928362635859141,-0.5429056973994251,-0.32616545446039036,-0.275399966129446,-0.697367281093416,-0.5424598293531367,-0.3254631615258167,0.364929166462447,-0.6652564032409485,-0.6881355239418796
-0.9707432676709206,0.9443042791285244,-0.9534254967153089,1.310185942068947,-0.44319829769893015,-0.697367281093416,-1.1696597159393347,-1.7470550525354627,0.7575663155462318,-0.8768461881468632,2.011578840357905
0.11546695277074259,-0.005686001810226881,-1.3639452960311926,-1.3075463287686235,-0.3711503298301733,-1.1014236635173227,-1.3544218109821953,-0.3934068916108189,-0.42034513170512255,-0.05422280655778798,-0.4088547276350047
-0.26823605282212604,0.05019577942146445,-0.029755948254570355,-0.5818946638101591,0.0805151388824162,0.8795828465151968,2.0247709006700925,-0.1686699382526501,-0.35490560685782657,-0.3894198416508824,-0.6881355239418796
-0.7508408538016956,-0.17333134550530088,-0.645535647228396,-0.7164529262216583,-0.18000555255753434,-0.3747344906819691,-0.6606164848479603,-0.1686699382526501,1.4119615640192036,-0.25409308735533,-0.036480332559172005
0.29813031903871845,-0.8997945015172876,1.971528073410363,3.0101630022167383,-0.1324410019631744,-2.001158439460031,-2.1084873467386998,0.7773158421618648,-0.28946608201052765,-0.45772290340533384,0.5220812600545762
0.11546695277074259,0.3854864668116118,-0.08107092316905587,-0.2044245310065849,0.7549272795054771,-0.5279715599713706,0.05607565859297048,-0.27319875376805586,-1.0747403801780973,-0.8058557739206734,-0.5950419251729202
0.29813031903871845,0.8604816072809881,-0.850795546886338,-1.0006212053709098,0.15110959247971206,-2.001158439460031,-1.5656630042715605,0.4010121063063345,-0.02770798262133778,0.011588942476705012,-0.8277759220953154
-0.7508408538016956,0.8884224978968331,-1.3639452960311926,-0.5818946638101591,0.6629520279987826,-2.001158439460031,-1.8122632568648984,-0.1686699382526501,0.23405011676785206,-0.32154501507287936,-0.6881355239418796
-2.40599456272895,1.1678314040552897,-1.3639452960311926,-1.6411929331347643,-1.0762358646947325,0.32515785644421064,0.3315082759352764,-2.1442645514940395,4.553058756689479,-0.3894198416508824,1.9184852415889475
-0.6793689686244164,1.2237131852869811,-1.3126303211167072,-0.2044245310065849,-0.6363210733691451,-0.2348400068807634,-1.0054717538889615,-2.2278876039063986,0.4958082161570419,-1.7671557884100908,2.197766037895822
-0.6793689686244164,1.1398905134394441,-0.5429056973994251,-0.5818946638101591,0.3384174876132286,0.2276872673318892,1.079278833511394,-0.04323535963413998,-0.28946608201052765,-0.05422280655778798,-1.0605099190177105
-2.0346778111526564,-0.6203855953588312,0.02155902665991516,-0.451898587542081,0.15110959247971206,0.8795828465151968,0.5901393216597128,-1.0310326662548637,3.0479496852016386,-0.05422280655778798,1.7322980440510318
1.9980578941519485,0.9163633885126788,1.3557483744365375,1.0166917150688042,0.9834333994055886,-0.886735586064071,-0.7890600819464749,1.3156392420662508,-0.9438613304835023,1.1915176859818826,1.6392044452820724
-0.8965046535302262,-0.3409766892003749,-0.9534254967153089,-0.2044245310065849,-0.5154491226195738,0.5039833542990548,0.05607565859297048,-0.6024645226416304,-0.09314750746863669,0.011588942476705012,-0.7812291227108373
-0.202482048342611,1.2795949665186725,-1.1586853963732506,-0.08643008269323467,0.15110959247971206,0.2276872673318892,0.5635409417561373,0.16582227139667152,-0.35490560685782657,0.011588942476705012,-0.5950419251729202
-0.13747104286568543,0.3854864668116118,-1.0560554465442797,-1.0006212053709098,-0.39514384976301303,0.2276872673318892,0.6919845388546513,-0.14776417514960374,-0.09314750746863669,-1.3128513951157765,-0.9674163202487529
-0.6793689686244164,-0.3968584704320659,-0.3376457977414832,-0.5818946638101591,-0.20382093032135273,1.1838408960814637,0.5635409417561373,-0.5658794372112268,0.364929166462447,-0.05422280655778798,-0.036480332559172005
-0.539034870776369,-0.11744956427360954,-0.44027574757045423,-0.32616545446039036,-0.3711503298301733,-0.10614955674141276,-0.3812630945598677,0.5212202441490975,1.3465220391719075,0.5241580145561888,-0.8743227214797951
0.4751723729215084,-1.0115580639806703,0.6886537005482263,1.187142754380781,0.5706459295514377,-0.10614955674141276,-0.600356275225691,-0.6233702857447347,-0.5512241813997175,0.33477710293098595,1.453017247744157
-0.6087740612353709,0.6648953729700684,-1.2613153462022217,-0.08643008269323467,0.19806489871694885,-1.3492628602767236,-0.2359487978756446,1.3679036498239538,2.328114911881368,0.9535740555415295,-0.6881355239418796
0.29813031903871845,1.0840087322077527,-0.1323858980835414,3.1124228490459718,0.7319643538580317,1.3421101207278494,1.889055514746867,2.465456212735888,0.03773154222595823,2.466636756596291,-1.0605099190177105
-0.26823605282212604,2.4251714817683436,-0.850795546886338,-0.32616545446039036,0.6168404833381533,-0.2348400068807634,-0.7234417170900325,-0.20002858290730663,-0.35490560685782657,-1.0202390046882501,-0.8743227214797951
1.485268987265668,-1.5144940950658916,0.9452285751206536,0.9285380165863808,-0.6121010926200846,0.6648947690619447,0.42284689969273254,0.27035108691207727,-1.205619429872692,-0.7353278412451356,-0.7812291227108373
1.5338212818849084,-1.1792034076757438,1.3044333995220518,-0.7164529262216583,1.0742691321272455,0.4170555723025434,0.26731685188233556,0.3435212577728845,-0.2240265571632316,0.7716202031224696,0.9875492538993665
-0.7508408538016956,0.49725002927499445,-0.44027574757045423,-1.1510136967570688,-0.5637296028989576,-0.886735586064071,0.4520789469251963,-0.8272014759997992,-1.532817054109178,-0.32154501507287936,-1.0605099190177105
0.9222642355814082,-1.3189078607549722,0.6886537005482263,-1.1510136967570688,-0.29930408308730916,0.12392401921193624,-0.7890600819464749,-0.5867852003143311,-1.1401799050253931,-0.9483051893567784,0.42898766128561844
-0.202482048342611,-0.06156778304191821,-0.08107092316905587,-0.5818946638101591,-0.10869174742333125,0.12392401921193624,0.05607565859297048,0.8975239800045698,0.7575663155462318,0.011588942476705012,-1.3397907153245856
0.11546695277074259,-1.1233216264440524,0.7912836503771971,-0.08643008269323467,-0.3711503298301733,-0.5279715599713706,-0.8577315402310272,-1.2662225011645265,0.430368691309743,0.7716202031224696,2.1046724391268627
2.5504698260685816,-0.8439127202855962,1.4583783242655084,0.3522783540131701,-0.10869174742333125,-1.3492628602767236,-1.1696597159393347,2.0473409506741493,-2.1872123025821524,-0.7353278412451356,-0.9674163202487529
-1.0459523486720683,0.27372290434822916,-1.2613153462022217,0.02804161204095782,-0.39514384976301303,0.5864512934245888,0.12989954844802568,-1.470053691419591,0.430368691309743,0.07700303501142614,2.011578840357905
0.4751723729215084,0.35754557619576616,0.7399686754627115,3.717904699999784,0.00972594171819196,1.291065442253128,1.586744116674561,1.6292256886125263,-0.28946608201052765,-0.5264596382976974,-1.0605099190177105
0.29813031903871845,-0.4527402516637572,0.22681892631785694,0.24721652167290598,0.00972594171819196,0.7396883627139911,0.4520789469251963,0.7929951644891641,0.364929166462447,1.595735282871233,-0.5019483264039625
-0.202482048342611,0.6369544823542228,-1.3639452960311926,2.5129111840591998,0.00972594171819196,-1.3492628602767236,-1.0054717538889615,1.0020527955200336,0.5612477410043379,-0.6652564032409485,-0.7812291227108373
-0.6793689686244164,1.2237131852869811,-1.3126303211167072,-0.2044245310065849,-0.6363210733691451,-0.2348400068807634,-1.0054717538889615,-2.2278876039063986,0.4958082161570419,-1.7671557884100908,2.197766037895822
-1.0459523486720683,0.9722451697443701,-1.0047404716297943,-1.0006212053709098,-0.22765843105887054,-1.1014236635173227,-1.2591519727940683,-0.2522929906650095,0.8230058403935278,-0.45772290340533384,0.24280046374770126
-0.6793689686244164,-0.5645038141271399,0.7912836503771971,2.5129111840591998,-0.34717922327745876,1.1838408960814637,1.8219453153558958,0.3226154946697802,0.6921267906989329,0.3982728824675445,0.05661326620978575
-1.357023389888537,-0.4527402516637572,-0.3376457977414832,-1.0006212053709098,-0.39514384976301303,-2.001158439460031,-1.2591519727940683,-0.46135062169582103,0.6266872658516368,-0.5956355885329121,-1.15360351778667
1.0813549090083512,-0.6762673765905225,0.9452285751206536,2.9051011698764744,-0.34717922327745876,-1.1014236635173227,-1.3544218109821953,0.1762751529482237,-0.6821032310943124,-1.0926539862402416,1.2668300502062415
1.3869176561051282,1.670767435140511,0.5347087758047697,0.24721652167290598,0.00972594171819196,1.068951151485851,0.9404761051548582,0.7407307567314612,-1.0093008553307983,-0.8768461881468632,-0.5019483264039625
-0.13747104286568543,1.9781172319148135,-1.2100003712877363,-0.7164529262216583,-0.6605639355394173,-1.6423944133673312,-2.1084873467386998,0.27035108691207727,0.2994896416151481,-2.3224569614840753,-1.2466971165556278
-0.539034870776369,0.7766589354334511,-1.2613153462022217,-0.2044245310065849,-0.32323048826934,1.3421101207278494,1.3389233843537596,-0.5345207925566282,0.03773154222595823,0.20665727181968896,0.5841436592339111
1.185022808637663,-0.5086220328954485,1.6123232490089645,1.5828044624824875,0.15110959247971206,-0.2348400068807634,-0.600356275225691,0.4010121063063345,-0.1585870323159327,2.0399411577352806,1.453017247744157
-0.539034870776369,1.1678314040552897,-0.9534254967153089,-0.8559052760891324,0.19806489871694885,-0.3747344906819691,0.2997614578283912,-0.48225638479892535,-0.48578465655241854,-1.0202390046882501,-0.5950419251729202
-0.009612163931281614,0.24578201373238348,-0.2350158479125123,-0.32616545446039036,-0.20382093032135273,-0.10614955674141276,0.8326785809180554,0.0090290481235629,-0.1585870323159327,-0.9483051893567784,-1.15360351778667
1.1334223482419312,-0.5645038141271399,0.6886537005482263,0.24721652167290598,0.15110959247971206,0.012999189878637076,0.508861722321483,0.8661653353499713,-0.6166637062470135,-0.05422280655778798,-0.4088547276350047
2.427616487091154,-0.17333134550530088,1.4583783242655084,0.4545382008424043,-0.32323048826934,-0.886735586064071,-0.600356275225691,1.796471793437129,-1.467377529261882,0.20665727181968896,0.42898766128561844
0.17700136573838376,-0.9556762827489789,0.27813390123234244,-0.2044245310065849,-0.10869174742333125,1.391583941897298,1.1166522258269669,-0.14776417514960374,-0.09314750746863669,0.46139842211840165,0.5220812600545762
0.8682411835592679,0.3854864668116118,1.201803449693081,-0.08643008269323467,-0.15621225674195696,1.1838408960814637,0.9611221780165706,1.5769612808548232,1.2156429894773126,-0.5264596382976974,-0.6881355239418796
0.23788460867889635,-1.1792034076757438,0.7912836503771971,-0.08643008269323467,-0.2515180959099824,-0.10614955674141276,-0.9297541240098797,-1.2244109749583758,-1.1401799050253931,0.3982728824675445,1.2668300502062415
-0.8232117799634628,-0.2292131267369922,-0.3889607726559687,-0.8559052760891324,-0.15621225674195696,0.012999189878637076,-0.48674868387416875,-0.633823167296287,0.430368691309743,-0.05422280655778798,-0.5950419251729202
-1.519102073130004,-0.11744956427360954,-1.3639452960311926,-0.32616545446039036,-0.5154491226195738,1.74057424595178,0.5635409417561373,-0.879465883757502,1.4774010888665023,1.7085071294310537,0.24280046374770126
-0.009612163931281614,1.6428265445246655,-0.1323858980835414,-0.32616545446039036,-0.037575578953926686,-1.3492628602767236,-1.456267028177135,0.27035108691207727,0.364929166462447,0.7716202031224696,0.24280046374770126
0.23788460867889635,-1.9615483449194218,1.2531184246075664,-0.7855451919082225,-0.34717922327745876,1.925579529726476,1.2740263340224314,-0.754031305138992,0.10317106707325714,0.7102829320920764,1.2668300502062415
-0.13747104286568543,1.0560678415919071,-1.3126303211167072,-0.5818946638101591,-0.22765843105887054,-0.886735586064071,-0.19052459400036761,-0.0014238334279892794,0.4958082161570419,-0.7353278412451356,-0.7812291227108373
0.7030600937888388,-0.17333134550530088,0.4833938008902842,-0.7164529262216583,-0.037575578953926686,-1.1014236635173227,-1.0852841718202766,0.1867280344997759,-0.28946608201052765,0.7716202031224696,0.33589406251666065
-0.3347502360394278,-0.7321491578222136,0.12418897648888591,-0.5818946638101591,-0.18000555255753434,1.2383468726078963,0.8548770465469595,0.2180866791543744,0.8884453652408267,-0.3894198416508824,-0.8743227214797951
-1.0459523486720683,0.5531318105066858,-1.3639452960311926,1.7303040702903048,0.17459798560583006,2.1226961500505075,1.088711262705536,-0.5763323187627789,-0.7475427559416085,-1.3872571820019561,-0.8743227214797951
2.468859765988625,-1.1792034076757438,1.971528073410363,0.24721652167290598,0.17459798560583006,0.2276872673318892,0.3625866900704633,1.5246968730971204,-1.7291356286510717,-0.25409308735533,0.1497068649787435
-0.26823605282212604,-1.5144940950658916,-0.029755948254570355,-0.451898587542081,-0.8065040504098868,0.5864512934245888,1.079278833511394,-0.8272014759997992,-1.0747403801780973,0.8932619253079636,0.42898766128561844
-0.26823605282212604,-0.2292131267369922,-0.029755948254570355,-0.5818946638101591,-0.5637296028989576,-0.5279715599713706,-0.2359487978756446,-0.04323535963413998,0.4958082161570419,-0.05422280655778798,-0.7812291227108373
0.5902444641311908,1.3075358571345181,-1.1586853963732506,-1.0006212053709098,-0.18000555255753434,-1.6423944133673312,-1.3544218109821953,0.6884663489737584,-0.1585870323159327,-0.7353278412451356,-0.6881355239418796
-0.13747104286568543,2.8442848410060284,-1.1073704214587654,-0.2044245310065849,-0.037575578953926686,0.012999189878637076,-0.3312186360637717,-0.4090862139381181,-0.6166637062470135,-0.6652564032409485,-0.5019483264039625
-0.13747104286568543,-1.2909669701391264,2.12547299815382,3.8864820441847074,-0.8553357829357474,1.639423138656699,2.96066204721829,-1.8411309864993162,-1.9908937280402617,-0.9483051893567784,1.7322980440510318
1.6297137144674332,-0.4527402516637572,2.382047872726247,0.8383099242198713,-0.4672593099621319,-1.1014236635173227,-0.7234417170900325,1.0020527955200336,-0.9438613304835023,0.07700303501142614,0.7082684575924917
0.9222642355814082,-0.6203855953588312,0.9965435500351392,-0.32616545446039036,-0.275399966129446,-1.3492628602767236,-1.1696597159393347,-0.10072620816764795,-0.28946608201052765,0.5865558782278224,1.7322980440510318
1.770620661697997,0.3854864668116118,1.1504884747785955,0.3522783540131701,-0.013913919648427506,-0.3747344906819691,0.1654716346873965,1.4201680575816567,-1.0747403801780973,-0.12043707643695928,0.05661326620978575
1.816833060900231,-1.2071442982915894,1.407063349351023,-0.32616545446039036,-0.037575578953926686,-1.3492628602767236,-1.2591519727940683,1.0543172032777364,-2.1872123025821524,0.33477710293098595,-1.15360351778667
0.9757847403028378,-1.2909669701391264,0.6373387256337408,-0.8559052760891324,-0.5637296028989576,-2.001158439460031,-1.9529572989283026,-0.9839946992729078,-1.1401799050253931,-0.5264596382976974,0.9875492538993665
-0.9707432676709206,-0.6203855953588312,0.02155902665991516,4.008222967638513,-0.4191598250289685,0.9452153195172884,2.0347114779402595,-0.9839946992729078,-1.0093008553307983,-0.5264596382976974,0.8013620563614511
-0.26823605282212604,-0.6762673765905225,2.5359927974697034,-0.7164529262216583,10.129267622472282,-0.697367281093416,0.2997614578283912,0.06129345588126578,-1.663696103803773,3.4173349481007,-0.9674163202487529
1.485268987265668,2.0060581225306593,0.17550395140337144,0.24721652167290598,1.0742691321272455,-0.886735586064071,0.7163846009338213,0.6152961781129511,-2.121772777734854,3.027166618193457,-0.22266753009708917
-0.6793689686244164,-0.9556762827489789,0.17550395140337144,-1.0006212053709098,-0.1324410019631744,1.5314784256985037,0.9404761051548582,0.1292371859662679,0.8230058403935278,-1.0202390046882501,-0.9674163202487529
-0.8965046535302262,0.3854864668116118,-0.44027574757045423,-0.5818946638101591,-0.15621225674195696,0.5039833542990548,1.240475568304663,0.06129345588126578,1.8045987131029884,-0.5264596382976974,-1.0605099190177105
0.9222642355814082,0.8884224978968331,0.27813390123234244,0.13919481500488343,0.05694043102437652,0.8111566763305158,1.3229646327468148,0.6362019412160554,-0.1585870323159327,-0.18705882131013035,-0.3157611288660469
-1.1993857819494422,1.4751812008295921,-1.3639452960311926,-0.2044245310065849,-0.4913429041265948,1.1838408960814637,0.508861722321483,-1.5170916584015468,1.1502034646300165,-0.8768461881468632,1.0806428526683243
-0.7508408538016956,0.2178411231165378,-1.3639452960311926,-0.451898587542081,2.3564841017820926,-0.10614955674141276,0.2997614578283912,0.04038769277816142,-0.02770798262133778,-0.32154501507287936,-0.9674163202487529
0.05326729001701506,0.32960468557992045,-1.3639452960311926,0.13919481500488343,0.17459798560583006,0.5864512934245888,0.6671743725510705,1.8382833196433377,1.2156429894773126,0.011588942476705012,-1.0605099190177105
0.05326729001701506,-1.4027305326025088,1.7149531988379356,0.6512232102199569,0.4315612112895047,-0.3747344906819691,-0.7234417170900325,0.8348066906953148,0.4958082161570419,0.20665727181968896,0.1497068649787435
0.4167615893093561,-1.6262576575292742,1.407063349351023,0.13919481500488343,-0.061259076434472814,1.0082732966545473,0.6419400803585553,0.845259572246867,0.4958082161570419,-0.7353278412451356,-1.15360351778667
1.2868557815193078,0.24578201373238348,1.766268173752421,0.24721652167290598,-0.22765843105887054,-0.2348400068807634,-0.600356275225691,1.7337545041279319,-1.0093008553307983,0.2709067148587132,-1.3397907153245856
-1.1221576053779878,1.9781172319148135,-1.3639452960311926,-0.08643008269323467,1.8336598837086544,-1.1014236635173227,-1.5656630042715605,-0.6129174041931825,1.6082801385610974,-0.9483051893567784,0.33589406251666065
-0.6087740612353709,-0.005686001810226881,-0.645535647228396,-0.32616545446039036,-0.5154491226195738,0.2276872673318892,-0.3312186360637717,-1.8045459010689706,0.23405011676785206,-0.25409308735533,1.5461108465131148
-0.9707432676709206,-1.4027305326025088,0.07287400157440067,0.02804161204095782,-1.801243624193644,1.5755297381054507,1.4607384559621788,-3.158194061993614,-0.35490560685782657,-1.8447618510381953,1.1737364514372821
-0.3347502360394278,1.4472403102137463,-0.2863308228269978,-0.08643008269323467,0.033344045271000565,0.7396883627139911,0.8982969457744991,-0.6181438449689296,-1.2710589547199882,-1.4621778919245387,-1.15360351778667
-1.1993857819494422,-0.8997945015172876,-0.08107092316905587,-0.5818946638101591,-0.275399966129446,0.7396883627139911,0.42284689969273254,0.37487990242748304,1.6737196634083933,-0.18705882131013035,-0.5950419251729202
-0.6087740612353709,0.5531318105066858,-1.2100003712877363,-0.2044245310065849,-0.1324410019631744,0.4170555723025434,1.2740263340224314,0.4010121063063345,1.4119615640192036,-0.45772290340533384,-0.5950419251729202
-1.601886418910239,-0.7600900484380592,-0.6968506221428815,0.02804161204095782,-0.7091184773647269,0.12392401921193624,-0.3812630945598677,-1.6007147108139061,2.000917287644882,0.14202424774436606,1.8253916428199897
-1.519102073130004,-0.17333134550530088,-1.3639452960311926,-1.3075463287686235,-0.6848297224054591,0.2276872673318892,-0.48674868387416875,-1.1512408040975686,0.2994896416151481,-1.3872571820019561,-0.8743227214797951
1.028811961466837,0.5531318105066858,-0.1323858980835414,0.02804161204095782,-0.20382093032135273,-1.1014236635173227,-0.14645654102091102,0.37487990242748304,-1.467377529261882,-0.5264596382976974,-0.9674163202487529
-0.6087740612353709,-1.5703758762975828,0.5347087758047697,0.13919481500488343,-0.5395780079880049,-0.2348400068807634,0.1654716346873965,-1.1982787710795244,1.3465220391719075,0.9535740555415295,1.8253916428199897
-0.6793689686244164,0.16195934188484712,-0.645535647228396,-1.0006212053709098,-0.18000555255753434,-0.886735586064071,-1.0054717538889615,-0.39863333238656595,-0.28946608201052765,-0.18705882131013035,-1.0605099190177105
0.4167615893093561,0.44136824804330316,0.17550395140337144,0.4545382008424043,0.05694043102437652,0.4170555723025434,0.3315082759352764,0.4794087179429468,-0.35490560685782657,-0.9483051893567784,-1.0605099190177105
1.4363034766611473,-1.0115580639806703,1.3557483744365375,0.24721652167290598,-0.3711503298301733,-1.3492628602767236,-1.1696597159393347,0.27035108691207727,-1.0747403801780973,0.011588942476705012,0.5220812600545762
0.05326729001701506,2.620757716079263,-0.9021105218008234,-0.08643008269323467,-0.4913429041265948,-0.886735586064071,0.017731421029462034,0.08742565976011722,0.03773154222595823,-0.6652564032409485,-1.3397907153245856
2.6707546134560904,-0.005686001810226881,2.68993772221316,2.0759899843934093,0.8007915771458511,0.8795828465151968,1.079278833511394,2.6745138437666998,-0.8784218056362033,0.7716202031224696,2.383953235433738
-0.07318643253757372,0.7766589354334511,0.17550395140337144,-0.451898587542081,-0.6121010926200846,1.6601688758378543,0.7640071226335038,-0.46135062169582103,-0.35490560685782657,-0.5956355885329121,-0.22266753009708917
2.2596216976537997,-0.8997945015172876,1.4583783242655084,0.24721652167290598,-0.061259076434472814,1.0082732966545473,0.8982969457744991,1.4724324653394176,-1.0747403801780973,1.0731995752113144,-0.036480332559172005
1.028811961466837,-0.2292131267369922,1.6123232490089645,1.1028642628994485,0.19806489871694885,-0.5279715599713706,0.23414309297194807,1.9428121351587435,-0.1585870323159327,-0.45772290340533384,-1.3397907153245856
-0.7508408538016956,1.1957722946711355,-0.7481655970573671,-0.7164529262216583,0.6629520279987826,0.2276872673318892,0.8101411943494747,-0.41953909548967033,-0.6166637062470135,-0.3894198416508824,-0.8743227214797951
0.9757847403028378,2.5089941536158804,0.27813390123234244,-0.08643008269323467,-0.18000555255753434,1.5314784256985037,2.073817609789727,0.6884663489737584,-0.42034513170512255,-1.1655566144388692,-0.9674163202487529
0.532996103549269,-0.4527402516637572,1.1504884747785955,0.24721652167290598,-0.037575578953926686,0.7396883627139911,1.0409345959478857,1.0543172032777364,0.23405011676785206,-0.5264596382976974,-0.6881355239418796
-0.3347502360394278,5.861901027517358,-1.3639452960311926,-0.32616545446039036,1.1873634875029484,-1.3492628602767236,-1.9529572989283026,-1.0049004623760123,1.2156429894773126,-1.7671557884100908,0.42898766128561844
-0.7508408538016956,-1.7380212199926568,0.17550395140337144,-0.7164529262216583,-0.4913429041265948,0.32515785644421064,-0.8577315402310272,0.01948192967511508,1.9354777627975832,1.0731995752113144,-0.4088547276350047
-0.6087740612353709,0.49725002927499445,-1.0560554465442797,0.13919481500488343,-0.18000555255753434,0.4170555723025434,1.2061444826817012,0.4062385470821396,1.2810825143246085,-0.8058557739206734,-0.6881355239418796
-0.3347502360394278,0.8604816072809881,-0.18370087299802676,-0.08643008269323467,0.5937536012602838,0.6648947690619447,1.2061444826817012,-0.14776417514960374,-0.6821032310943124,-0.25409308735533,-1.0605099190177105
0.4751723729215084,-0.8439127202855962,0.6886537005482263,-0.2044245310065849,-0.4191598250289685,-0.10614955674141276,-0.3812630945598677,-0.9526360546183092,-0.28946608201052765,0.6485961590559762,2.011578840357905
-0.4020423805544503,-0.6203855953588312,0.27813390123234244,0.3522783540131701,-0.44319829769893015,-0.886735586064071,-0.5424598293531367,-0.21048146445880078,-0.48578465655241854,-1.4621778919245387,-0.036480332559172005
-0.26823605282212604,-0.2292131267369922,-0.029755948254570355,-0.5818946638101591,-0.5637296028989576,-0.5279715599713706,-0.2359487978756446,-0.04323535963413998,0.4958082161570419,-0.05422280655778798,-0.7812291227108373
1.816833060900231,-1.0115580639806703,1.1504884747785955,0.9285380165863808,-0.3711503298301733,-0.3747344906819691,0.017731421029462034,1.8905477274010405,0.03773154222595823,1.595735282871233,0.5220812600545762
-0.8232117799634628,0.5810727011225315,-0.49159072248493957,0.02804161204095782,3.433330255781744,-1.1014236635173227,-1.0054717538889615,-0.3045573984227124,0.5612477410043379,-0.3894198416508824,-0.12957393132812975
-1.0459523486720683,0.27372290434822916,-1.2613153462022217,-0.451898587542081,-0.5637296028989576,1.618406207695015,0.5364544910442549,-1.5379974215046512,0.23405011676785206,0.7102829320920764,1.0806428526683243
-0.26823605282212604,1.6987083257563569,-1.3639452960311926,0.24721652167290598,-0.10869174742333125,-1.1014236635173227,-1.3544218109821953,0.42714431018524396,-0.09314750746863669,-0.8768461881468632,-1.0605099190177105
2.302082501213218,-0.8439127202855962,2.0228430483248485,0.24721652167290598,0.05694043102437652,-0.3747344906819691,0.1654716346873965,2.2563985817049605,-0.9438613304835023,0.20665727181968896,-0.5950419251729202
-0.26823605282212604,0.2178411231165378,-0.2863308228269978,-1.1510136967570688,-0.39514384976301303,-1.6423944133673312,-1.9529572989283026,-1.0989763963398658,-1.0093008553307983,-0.7353278412451356,-0.5950419251729202
-2.1252846092168465,0.2178411231165378,-1.3126303211167072,-0.8559052760891324,-0.7577650657699019,-1.3492628602767236,-0.43306385325871144,-1.715696407880864,1.6737196634083933,1.1915176859818826,1.9184852415889475
-0.539034870776369,-0.06156778304191821,0.27813390123234244,-0.32616545446039036,-0.3711503298301733,2.1226961500505075,0.9404761051548582,-1.3080340273707354,0.16861059192055317,1.0731995752113144,2.29085963666478
1.2361645922070248,-0.6762673765905225,0.7912836503771971,0.02804161204095782,2.847722205117204,-1.1014236635173227,-1.3544218109821953,1.4201680575816567,-0.8129822807889073,-0.18705882131013035,-0.8743227214797951
0.17700136573838376,0.16195934188484712,-0.9534254967153089,-0.32616545446039036,0.45479441133619025,0.32515785644421064,0.26731685188233556,-0.46135062169582103,-1.205619429872692,-0.8768461881468632,0.5220812600545762
